Fiscal Date,Item Code,Product,UPC,Bill Units,Scan Units,Est. Units On Hand,Est. Sell Thru % (Units),Bill $,Sales
2/5/2020,661900,FRISKIES PRIME FILET TURKEY,5000022522, 0 , 6 ,(6),N/A,$0 ,$3 
2/5/2020,66823,FRISKIES PARTY MIX MIXED GRILL,5000023795, 0 , 1 ,(1),N/A,$0 ,$2 
2/5/2020,355165,FANCY FEAST GRVY L0VER PB VP,5000029211, 0 , 1 ,(1),N/A,$0 ,$18 
2/5/2020,815254,PUR FF PARTY MIX NATURALS TUNA,5000029436, 0 , 2 ,(2),N/A,$0 ,$3 
2/5/2020,749171,FRISKIES TASTY TREASURES CANS,5000029451, 0 , 1 ,(1),N/A,$0 ,$13 
2/5/2020,394577,FRISKIES LIVER & CHCKN DINNER,5000042044, 0 , 3 ,(3),N/A,$0 ,$2 
2/5/2020,81372,FRISKIES CAT FOOD MIXED GRILL,5000042154, 0 , 2 ,(2),N/A,$0 ,$1 
2/5/2020,81380,FRISKIES CAT FOOD TURKY/GIBLET,5000042184, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,22012,FNCY FST FLAKED FISH & SHRMP,5000042874, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,81067,FNCY FST CLSSC LIVER & CHICKEN,5000042904, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,80994,FNCY FST SEAFOOD CAT FOOD,5000042934, 0 , 4 ,(4),N/A,$0 ,$3 
2/5/2020,81026,FNCY FST CLSSC SALMON,5000042944, 0 , 11 ,(11),N/A,$0 ,$7 
2/5/2020,662163,FNCY FST CLSSC BEEF,5000042954, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,80879,FNCY FST CLSSC OCEAN FISH/TUNA,5000042964, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,377812,FRISKIES SHREDS CHICKEN/SALMON,5000044569, 0 , 4 ,(4),N/A,$0 ,$2 
2/5/2020,158752,FRISKIES CL PATE FSH MP,5000045435, 1 , 0 , 1 ,0%,$17 ,$0 
2/5/2020,356854,FRISKIES FLAKED TUNA & EGG,5000048024, 0 , 2 ,(2),N/A,$0 ,$1 
2/5/2020,158742,FRISKIES SHREDS W/CHICKEN,5000057198, 24 , 6 , 18 ,25%,$13 ,$3 
2/5/2020,158743,FRISKIES SHREDS W/SALMON,5000057201, 0 , 4 ,(4),N/A,$0 ,$2 
2/5/2020,139519,FF ELG MDLY FLRNTNE VP,5000057281, 6 , 0 , 6 ,0%,$60 ,$0 
2/5/2020,179731,FRISKIES PARTY MIX BEACHSIDE,5000057443, 0 , 2 ,(2),N/A,$0 ,$3 
2/5/2020,19007,FF ELG MDLY CHICKEN PRIMAVERA,5000057458, 0 , 3 ,(3),N/A,$0 ,$3 
2/5/2020,79562,FF ELG MDLY SALMON PRIMAVERA,5000057490, 0 , 12 ,(12),N/A,$0 ,$10 
2/5/2020,261656,FRISKIES TASTY TREAS CHKN TUNA,5000057795, 0 , 10 ,(10),N/A,$0 ,$5 
2/5/2020,261655,FRISKIES TASTY TREAS OCEANFISH,5000057797, 0 , 4 ,(4),N/A,$0 ,$2 
2/5/2020,203243,FANCY FEAST GRAVY OCEAN WHTFSH,5000057843, 0 , 2 ,(2),N/A,$0 ,$1 
2/5/2020,203246,FANCY FEAST GRAVY LOVERS CHKN,5000057845, 0 , 3 ,(3),N/A,$0 ,$2 
2/5/2020,261658,FANCY FEAST GRAVY LOVERS BEEF,5000057847, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,208180,FANCY FEAST CHEDDAR LOVERS TNA,5000057928, 0 , 2 ,(2),N/A,$0 ,$1 
2/5/2020,208179,FANCY FEAST CHEDDAR CHKN,5000057931, 0 , 2 ,(2),N/A,$0 ,$1 
2/5/2020,208178,FANCY FEAST CHEDDAR LOVE TURK,5000057933, 0 , 2 ,(2),N/A,$0 ,$1 
2/5/2020,3948,FRISKIES SAVSHRD WTFSH SRN,5000057990, 0 , 5 ,(5),N/A,$0 ,$3 
2/5/2020,3128,FANCY FEAST GRAVYLOVERS TURKEY,5000058004, 0 , 3 ,(3),N/A,$0 ,$2 
2/5/2020,165502,ALPO COME N GET IT,5000058090, 0 , 1 ,(1),N/A,$0 ,$7 
2/5/2020,355173,FANCY FEAST PTRY BF GRLL VP,5000058566, 2 , 0 , 2 ,0%,$37 ,$0 
2/5/2020,163684,FRISKIES PARTY MIX MEOW LUAU,5000058598, 0 , 1 ,(1),N/A,$0 ,$2 
2/5/2020,355172,FANCY FST SEAFD GRILLD VP,5000058664, 2 , 0 , 2 ,0%,$37 ,$0 
2/5/2020,34915,FNCY FST GRILLED TUNA,5000083612, 0 , 3 ,(3),N/A,$0 ,$2 
2/5/2020,28838,FRISKIES TREASURES TRK BACON,5000096006, 0 , 9 ,(9),N/A,$0 ,$5 
2/5/2020,30610,FRISKIES TREASURES CHK BACON,5000096016, 0 , 4 ,(4),N/A,$0 ,$2 
2/5/2020,314037,FRISKIES PRTY MIX CR KAHUNA,5000096304, 0 , 2 ,(2),N/A,$0 ,$16 
2/5/2020,314032,FRISKIES PARTY MIX CR BEACHSID,5000096310, 0 , 1 ,(1),N/A,$0 ,$8 
2/5/2020,129565,TEMPTATIONS SEAFOOD MEDLEY FLV,5849628128, 0 , 1 ,(1),N/A,$0 ,$3 
2/5/2020,22483,TEMPTATIONS SAVORY SALMON FLAV,5849672304, 0 , 1 ,(1),N/A,$0 ,$2 
2/5/2020,299907,PL GOURMET CUTS BEEF & RICE,7015516621, 0 , 1 ,(1),N/A,$0 ,$5 
2/5/2020,549968,PURINA TIDY CATS 24/7 PERF,7023010734, 1 , 1 , 0 ,100%,$6 ,$6 
2/5/2020,949248,TIDY CATS CONVENT IOC,7023010760, 0 , 2 ,(2),N/A,$0 ,$6 
2/5/2020,716688,TIDY CATS SCOOP IMMEDIATE ODOR,7023010785, 0 , 1 ,(1),N/A,$0 ,$15 
2/5/2020,170394,TIDY CATS 24/7 JUG LITTER PRFM,7023011620, 0 , 1 ,(1),N/A,$0 ,$9 
2/5/2020,502765,TIDY CATS SCOOP PERF SCOOPING,7023011720, 0 , 3 ,(3),N/A,$0 ,$27 
2/5/2020,182048,TIDY CATS GLADE,7023015345, 0 , 2 ,(2),N/A,$0 ,$18 
2/5/2020,73211,TIDY CATS CONVENT WITH GLADE,7023016516, 0 , 1 ,(1),N/A,$0 ,$5 
2/5/2020,333332,TIDY CATS LT WGHT GLADE LITTER,7023016761, 2 , 0 , 2 ,0%,$25 ,$0 
2/5/2020,333350,TIDY CATS 4-IN-1 STRNGTH 20 LB,7023016766, 2 , 0 , 2 ,0%,$18 ,$0 
2/5/2020,704969,TIDY CATS FREE & CLN 20LB,7023016853, 0 , 1 ,(1),N/A,$0 ,$9 
2/5/2020,92046,RR NUTRISH - CHICKEN,7119000600, 0 , 1 ,(1),N/A,$0 ,$17 
2/5/2020,835121,RRN CHKN & VEG DOG FD,7119000601, 3 , 1 , 2 ,33%,$24 ,$8 
2/5/2020,110275,RR NUTRISH - BEEF,7119000602, 0 , 1 ,(1),N/A,$0 ,$17 
2/5/2020,448669,RRN BEEF & BRWN RICE DOG FD,7119000603, 0 , 1 ,(1),N/A,$0 ,$8 
2/5/2020,272380,RACHAEL RAY NUTRISH BEEF,7119000633, 0 , 2 ,(2),N/A,$0 ,$63 
2/5/2020,175416,RR DELISH - HEARTY BEEF 8OZ,7119000672, 0 , 1 ,(1),N/A,$0 ,$2 
2/5/2020,26925,RR NUTRISH WET CAT CHICKEN,7119000702, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,330873,EVOLVE DBN SALMON RICE SWT POT,7365700864, 0 , 1 ,(1),N/A,$0 ,$5 
2/5/2020,107694,EVOLVE DBN SALMON RICE SWT POT,7365700865, 0 , 2 ,(2),N/A,$0 ,$43 
2/5/2020,261972,9LIVES HEARTY CUTS W/ REAL CHI,7910000300, 0 , 4 ,(4),N/A,$0 ,$6 
2/5/2020,27026,PUP-PERONI LEAN BEEF,7910044895, 0 , 1 ,(1),N/A,$0 ,$9 
2/5/2020,125696,CCO BACON FLAVOR,7910050155, 0 , 1 ,(1),N/A,$0 ,$4 
2/5/2020,214573,PUPPERONI BEEF DOG SNKS 5.6OZ,7910051021, 0 , 2 ,(2),N/A,$0 ,$5 
2/5/2020,125727,CCO CHICKEN FLVR,7910051147, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,221967,9 LIVES HEARTY CUTS POULTRY &,7910051152, 0 , 1 ,(1),N/A,$0 ,$8 
2/5/2020,263906,CANINE CARRY OUTS BEEF FLAVOR,7910051254, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,729888,MILK BONE MED BISCUITS,7910051352, 0 , 1 ,(1),N/A,$0 ,$2 
2/5/2020,250873,CANINE CARRY OUTS BACON SNACKS,7910051786, 0 , 4 ,(4),N/A,$0 ,$4 
2/5/2020,45209,CCO CHEW BONES BEEF SMALL,7910052870, 0 , 4 ,(4),N/A,$0 ,$4 
2/5/2020,148580,PUP-PERONI BEEF,7910058371, 0 , 1 ,(1),N/A,$0 ,$9 
2/5/2020,437597,MILKBONE SMALLL BISCUIT,7910090202, 6 , 2 , 4 ,33%,$18 ,$6 
2/5/2020,880699,PUPPERONI MINIS BEEF 5.6OZ,7910099376, 0 , 1 ,(1),N/A,$0 ,$3 
2/5/2020,648271,NUTRO ADULT SALMON,7910511744, 0 , 1 ,(1),N/A,$0 ,$10 
2/5/2020,435091,NUTRO DRY CAT HRBL ADLT CHK RC,7910512877, 0 , 1 ,(1),N/A,$0 ,$13 
2/5/2020,241671,SC AWAY MULTI CAT SCNTD LITTER,9668920016, 0 , 1 ,(1),N/A,$0 ,$7 
2/5/2020,127949,WORLDS BEST - MULTI CAT,32259100625, 0 , 1 ,(1),N/A,$0 ,$8 
2/5/2020,723522,GREENIES DOG DNTL CHW LGE,64286304110, 0 , 1 ,(1),N/A,$0 ,$11 
2/5/2020,334638,MM TNDR FAVORITES CHKN & BEEF,82927400617, 0 , 3 ,(3),N/A,$0 ,$1 
2/5/2020,48625,MM POULTRY & BEEF,82927400622, 0 , 1 ,(1),N/A,$0 ,$6 
2/5/2020,860307,MMIX ORIGINAL DRY CAT 3.15LB,82927451375, 0 , 1 ,(1),N/A,$0 ,$4 
2/5/2020,615543,MMIX ORIGINAL CAT FOOD 6.3LB,82927451376, 0 , 2 ,(2),N/A,$0 ,$16 
2/5/2020,556220,BB HOMESTYLE CHIKN ADULT DOG,84024310017, 0 , 1 ,(1),N/A,$0 ,$2 
2/5/2020,804038,BB PATE KITTEN CHICKEN ENTREE,84024310212, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,734548,BB HOMESTYLE CHKN DOG FOOD,84024310493, 0 , 3 ,(3),N/A,$0 ,$6 
2/5/2020,957650,BB HOMESTYLE BEEF DOG FOOD,84024310495, 0 , 1 ,(1),N/A,$0 ,$2 
2/5/2020,463600,BB HOMESTYLE CHIKN PUPPY FOOD,84024310573, 0 , 2 ,(2),N/A,$0 ,$4 
2/5/2020,413311,BB CHICKEN BITS VALUE SIZE DOG,84024311665, 0 , 1 ,(1),N/A,$0 ,$8 
2/5/2020,470464,BB ADULT DOG CKN SM BREED,84024312261, 0 , 1 ,(1),N/A,$0 ,$10 
2/5/2020,975824,BB BEEF BITS VALUE SIZE DOG,84024312272, 0 , 3 ,(3),N/A,$0 ,$24 
2/5/2020,781536,BB HR GF CHKN W/VEG DOG,84024312513, 0 , 4 ,(4),N/A,$0 ,$8 
2/5/2020,674901,BB WILD ADLT DOG CHICKEN,84024313068, 0 , 1 ,(1),N/A,$0 ,$47 
2/5/2020,443095,MIX HAIRBALL CAT FOOD 6.3LB,85159900040, 0 , 1 ,(1),N/A,$0 ,$8 
2/5/2020,363742,BUCKLEY TRAINERS TREATS CHCKN,85645200506, 0 , 1 ,(1),N/A,$0 ,$5 
2/5/2020,351766,PARAMOUNT CHICKEN STEW W VEG,85705100378, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,351763,PARAMOUNT LAMB AND CHCKEN STEW,85705100380, 0 , 1 ,(1),N/A,$0 ,$1 
2/5/2020,737227,BB LPF CHIKN ADULT DOG FOOD,85961000009, 0 , 1 ,(1),N/A,$0 ,$30 
2/5/2020,915358,BB LPF CHIKN SENIOR DOG FOOD,85961000015, 1 , 0 , 1 ,0%,$30 ,$0 
2/5/2020,588149,BB HOMESTYLE CHIKN SENIOR DOG,85961000747, 0 , 2 ,(2),N/A,$0 ,$4 
2/5/2020,140377,ULTRA CHEWY CHICKEN DOG BONE,87786900128, 0 , 8 ,(8),N/A,$0 ,$8 
2/6/2020,357090,ALPO SNAPS VARIETY PK DOG TRTS,1113200392, 0 , 2 ,(2),N/A,$0 ,$5 
2/6/2020,336347,ALPO PRIME CUTS W/ BEEF,1113212556, 2 , 0 , 2 ,0%,$10 ,$0 
2/6/2020,59442,ALPO CHOPHOUSE T-BNE STK GRAVY,1113213597, 12 , 0 , 12 ,0%,$9 ,$0 
2/6/2020,47449,WSKR LCKN CRNCH LVRS CKN/SEAFD,1780002063, 7 , 0 , 7 ,0%,$17 ,$0 
2/6/2020,86159,ONE CAT SENSITIVE SYSTEMS,1780003198, 0 , 1 ,(1),N/A,$0 ,$11 
2/6/2020,743873,PPY CHOW LIT BITES 4X4,1780011030, 0 , 2 ,(2),N/A,$0 ,$9 
2/6/2020,804084,CAT CHOW NATURALS,1780011322, 0 , 1 ,(1),N/A,$0 ,$5 
2/6/2020,170603,ONE WHOLESME BEEF & BRWN RICE,1780012592, 0 , 4 ,(4),N/A,$0 ,$6 
2/6/2020,170581,ONE WHOLESME CHKN & BRWN RICE,1780012596, 0 , 4 ,(4),N/A,$0 ,$6 
2/6/2020,47914,BENEFUL PM CHICKEN STEW,1780012861, 0 , 1 ,(1),N/A,$0 ,$2 
2/6/2020,133990,KIT N KABOODLE,1780013043, 1 , 1 , 0 ,100%,$10 ,$10 
2/6/2020,535931,BENEFUL ORIG BF 4X3.5,1780013483, 0 , 1 ,(1),N/A,$0 ,$6 
2/6/2020,18220,PUR ONE SB HEALTHY WEIGHT LAMB,1780014311, 0 , 4 ,(4),N/A,$0 ,$6 
2/6/2020,18112,ONE WET DOG CHICKEN & GRAVY,1780014314, 0 , 2 ,(2),N/A,$0 ,$3 
2/6/2020,67433,PURINA ONE CAT BEEF PATE,1780014595, 0 , 3 ,(3),N/A,$0 ,$3 
2/6/2020,68059,PURINA ONE CAT CHICKEN PATE,1780014597, 0 , 2 ,(2),N/A,$0 ,$2 
2/6/2020,236946,PURINA ONE OCEAN WHTFSH PATE,1780014604, 24 , 1 , 23 ,4%,$21 ,$1 
2/6/2020,237218,DOG CHOW LITTLE BITES INDOOR,1780014909, 0 , 1 ,(1),N/A,$0 ,$12 
2/6/2020,237071,PUPPY CHOW HEALTHY MORSELS,1780014911, 1 , 0 , 1 ,0%,$12 ,$0 
2/6/2020,6647,ONE SMRTBLND SML BTS BF & RC,1780014929, 0 , 1 ,(1),N/A,$0 ,$22 
2/6/2020,4881,ONE SMTBLND DOG CHKN RC FRMLA,1780014937, 3 , 0 , 3 ,0%,$66 ,$0 
2/6/2020,2371,ONE SMRTBLND DOG LMB RC FRMLA,1780014940, 1 , 1 , 0 ,100%,$22 ,$22 
2/6/2020,489053,CAT CHOW INDOOR,1780015018, 4 , 1 , 3 ,25%,$22 ,$5 
2/6/2020,238490,DOG CHOW COMPLETE,1780015210, 1 , 0 , 1 ,0%,$12 ,$0 
2/6/2020,184609,PURINA ONE TR INSTINCT TUR VEN,1780015452, 3 , 0 , 3 ,0%,$66 ,$0 
2/6/2020,381385,ONE TRUE INSTNCT TURKY VENISON,1780015456, 4 , 1 , 3 ,25%,$49 ,$12 
2/6/2020,53945,BENEFUL CHOPPED BLNDS CHICKEN,1780015496, 0 , 3 ,(3),N/A,$0 ,$5 
2/6/2020,354943,BENEFUL MEDLEYS,1780015513, 2 , 1 , 1 ,50%,$34 ,$17 
2/6/2020,112700,ONE PAIRING CHICKEN TURKEY,1780015829, 0 , 2 ,(2),N/A,$0 ,$2 
2/6/2020,200293,BENEFUL CHPD BLENDS BEEF,1780015947, 0 , 1 ,(1),N/A,$0 ,$2 
2/6/2020,199946,BENEFUL CHPD BLENDS CHICKEN,1780015949, 8 , 1 , 7 ,13%,$16 ,$2 
2/6/2020,357055,BEYOND CAT FD SALMON BRWN RICE,1780016362, 0 , 2 ,(2),N/A,$0 ,$18 
2/6/2020,357054,BEYOND CAT FD WHTISH & EGG,1780016385, 0 , 1 ,(1),N/A,$0 ,$11 
2/6/2020,90866,BEYOND PATE TROUT AND CATFISH,1780016389, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,357062,BEYOND PATE GRN FR SLMN,1780016403, 12 , 0 , 12 ,0%,$14 ,$0 
2/6/2020,357060,BEYOND IN GRCY TRKY SPIN,1780016407, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,5815,BENEFUL BAKED DELIGHTS HUGS,1780016540, 0 , 5 ,(5),N/A,$0 ,$13 
2/6/2020,5855,BENEFUL BAKED DELIGHT SNACKERS,1780016542, 5 , 0 , 5 ,0%,$13 ,$0 
2/6/2020,346295,ONE PUR SMRTBLND VARITY DOG FD,1780016715, 2 , 0 , 2 ,0%,$16 ,$0 
2/6/2020,176321,BENEFUL CHOPPED BLENDS CHICKEN,1780016960, 0 , 1 ,(1),N/A,$0 ,$2 
2/6/2020,676357,CAT CHOW NATURALS INDOOR,1780017156, 0 , 4 ,(4),N/A,$0 ,$22 
2/6/2020,205650,WHISKER LICKIN CRUNCHY TUNA,1780017260, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,516262,DENTALIFE DAILY LARGE 20.7OZ,1780017413, 0 , 1 ,(1),N/A,$0 ,$9 
2/6/2020,684123,PUR ONE HEALTHY WGHT 40LB,1780017933, 1 , 0 , 1 ,0%,$43 ,$0 
2/6/2020,670667,PUR ONE LARGE BREED ADULT,1780017934, 0 , 1 ,(1),N/A,$0 ,$43 
2/6/2020,575328,CAT CHOW NATURALS GRN FR CHKN,1780017955, 0 , 1 ,(1),N/A,$0 ,$12 
2/6/2020,985241,BEYOND GF MSC ALASKAN COD 3OZ,1780018274, 0 , 1 ,(1),N/A,$0 ,$2 
2/6/2020,908829,PURINA ONE WET CAT UTH BF 30Z,1780018430, 12 , 10 , 2 ,83%,$12 ,$10 
2/6/2020,425696,BENEFUL ORIGINALS W/BEEF 14LB,1780018440, 0 , 1 ,(1),N/A,$0 ,$14 
2/6/2020,456607,BENEFUL ORIGINALS WITH SALMON,1780018447, 0 , 2 ,(2),N/A,$0 ,$27 
2/6/2020,973334,BENEFUL INCREDIBITES W/BEEF,1780018456, 1 , 0 , 1 ,0%,$13 ,$0 
2/6/2020,656721,CAT CHOW INDOOR,1780018499, 0 , 1 ,(1),N/A,$0 ,$14 
2/6/2020,781748,DOG CHOW COMPLETE ADULT CHICK,1780018548, 0 , 2 ,(2),N/A,$0 ,$46 
2/6/2020,315076,ONE DOG CHICKEN & RICE FORMULA,1780047568, 0 , 4 ,(4),N/A,$0 ,$50 
2/6/2020,626499,ONE CAT CHICKEN & RICE FORMULA,1780057192, 0 , 0 , 0 ,N/A,$0 ,$0 
2/6/2020,315072,ONE DOG LAMB & RICE FORMULA,1780057312, 0 , 1 ,(1),N/A,$0 ,$12 
2/6/2020,52646,IAMS DOG CHUNK BEEF/VG IN GRVY,1901402520, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,155296,IAMS DOG LARGE BREED,1901470072, 0 , 1 ,(1),N/A,$0 ,$30 
2/6/2020,290893,IAMS DOG MINICHUNKS,1901471108, 0 , 1 ,(1),N/A,$0 ,$11 
2/6/2020,290852,IAMS DOG WEIGHT CONTROL,1901471112, 0 , 1 ,(1),N/A,$0 ,$11 
2/6/2020,356849,IAMS ADULT CAT FOOD HAIRBALL,1901471238, 4 , 0 , 4 ,0%,$30 ,$0 
2/6/2020,41840,IAMS INDOOR CF WEIGHT/HAIRBALL,1901471245, 4 , 0 , 4 ,0%,$50 ,$0 
2/6/2020,356847,IAMS INDOOR CF WEIGHT/HAIRBALL,1901471246, 4 , 0 , 4 ,0%,$30 ,$0 
2/6/2020,356942,IAMS HEALTHY ADULT ORIGINAL,1901471256, 0 , 1 ,(1),N/A,$0 ,$7 
2/6/2020,384302,IAMS PAH BEEF CHICKEN,1901480085, 1 , 0 , 1 ,0%,$17 ,$0 
2/6/2020,656783,IAMS PP PATE CHICKEN KITTEN,1901480233, 24 , 0 , 24 ,0%,$22 ,$0 
2/6/2020,637417,IAMS LAMB AND RICE,1901480334, 0 , 1 ,(1),N/A,$0 ,$30 
2/6/2020,956642,IAMS SMALL/TOY BREED,1901480344, 0 , 1 ,(1),N/A,$0 ,$11 
2/6/2020,89879,TEMPTATIONS BLISSFUL CATNIP FL,2310000099, 12 , 1 , 11 ,8%,$18 ,$2 
2/6/2020,203518,PEDIGREE GROUND W/CHOPPED BEEF,2310001004, 12 , 0 , 12 ,0%,$10 ,$0 
2/6/2020,12936,PEDIGREE GROUND W/BF/BCN/CHS,2310001018, 0 , 2 ,(2),N/A,$0 ,$3 
2/6/2020,170374,PED. TGD W CHP CKN SING,2310001076, 0 , 2 ,(2),N/A,$0 ,$3 
2/6/2020,12939,PEDIGREE COMBO W/CHKN-BF-LIVER,2310001078, 12 , 1 , 11 ,8%,$16 ,$1 
2/6/2020,195608,PEDIGREE GROUND W/TURKEY/BACON,2310001108, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,42614,CESAR W/BEEF,2310001401, 0 , 2 ,(2),N/A,$0 ,$2 
2/6/2020,9676,CESAR SELECT W/TURKEY,2310001407, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,742908,CESAR W/CHICKEN & VEAL,2310001411, 0 , 2 ,(2),N/A,$0 ,$2 
2/6/2020,210095,PEDIGREE CHOICE CUTS W/BEEF,2310001527, 0 , 4 ,(4),N/A,$0 ,$3 
2/6/2020,986760,PEDIGREE CHOICE CUTS W/BEEF,2310001530, 0 , 2 ,(2),N/A,$0 ,$3 
2/6/2020,13791,CESAR FILET MIGNON FLAVOR,2310001779, 0 , 2 ,(2),N/A,$0 ,$2 
2/6/2020,206562,PEDIGREE GROUND W/CHICKEN/RICE,2310001907, 12 , 1 , 11 ,8%,$10 ,$1 
2/6/2020,15370,CESAR PORTERHOUSE STEAK FLAVOR,2310002451, 0 , 3 ,(3),N/A,$0 ,$2 
2/6/2020,54920,CESAR GRILLED CHICKEN FLAVOR,2310002452, 0 , 4 ,(4),N/A,$0 ,$3 
2/6/2020,36126,PEDIGREE BEEF VARIETY 12PK CAN,2310003321, 1 , 1 , 0 ,100%,$10 ,$10 
2/6/2020,11649,CESAR TOP SIRLOIN FLAVOR,2310005672, 0 , 3 ,(3),N/A,$0 ,$2 
2/6/2020,72444,TEMPTATIONS HAIRBLL CONTRL CHK,2310008541, 0 , 4 ,(4),N/A,$0 ,$6 
2/6/2020,170379,CESAR 4 FLVR VARIETY CUBE,2310010257, 1 , 0 , 1 ,0%,$18 ,$0 
2/6/2020,171102,CESAR SAVRY DELGHTS FM BCN&PT,2310010266, 0 , 12 ,(12),N/A,$0 ,$10 
2/6/2020,172537,CESAR SAVORY DEL RT CHKN FLV,2310010269, 0 , 2 ,(2),N/A,$0 ,$2 
2/6/2020,173265,CESAR SAVORY DLGHTS HM&EGG,2310010270, 0 , 6 ,(6),N/A,$0 ,$5 
2/6/2020,115743,PEDIGREE LARGE BREED,2310010281, 0 , 2 ,(2),N/A,$0 ,$27 
2/6/2020,231379,CESAR SOFTIES MEDLEY TRIO,2310010329, 8 , 4 , 4 ,50%,$29 ,$14 
2/6/2020,157162,PEDIGREE ADLT CMPLT RSTD CKHN,2310010339, 0 , 1 ,(1),N/A,$0 ,$14 
2/6/2020,112071,TEMPTATIONS MIX UPS SURFERS DL,2310010396, 0 , 2 ,(2),N/A,$0 ,$6 
2/6/2020,170237,CESAR SD ANGUS BEEF SINGLE,2310010515, 0 , 5 ,(5),N/A,$0 ,$4 
2/6/2020,97911,TEMPTATIONS MIX UPS CATNIP FEV,2310010648, 0 , 1 ,(1),N/A,$0 ,$3 
2/6/2020,275050,PEDIGREE ADULT COMPLETE,2310010736, 1 , 0 , 1 ,0%,$23 ,$0 
2/6/2020,169951,CSR HM DLGHTS BF STEW,2310010831, 0 , 4 ,(4),N/A,$0 ,$3 
2/6/2020,169919,CSR HM DLGHTS CHK&VEG,2310010835, 24 , 1 , 23 ,4%,$19 ,$1 
2/6/2020,165963,SHEBA PERF PORT SINGLE SEAFOOD,2310011019, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,166199,SHEBA PERF PORT SINGLE SALMON,2310011021, 0 , 5 ,(5),N/A,$0 ,$3 
2/6/2020,370191,SHEBA PP 12CT PATE SEAFO MULI,2310011028, 2 , 0 , 2 ,0%,$17 ,$0 
2/6/2020,65617,PED SMALL BREED STK & VEG,2310011035, 1 , 1 , 0 ,100%,$14 ,$14 
2/6/2020,192000,PED TGD FLT MGN SINGLE,2310011116, 0 , 7 ,(7),N/A,$0 ,$5 
2/6/2020,111951,SHEBA PP TUNA CUTS,2310011415, 0 , 2 ,(2),N/A,$0 ,$1 
2/6/2020,111804,SHEBA PP TURKEY CUTS,2310011417, 24 , 0 , 24 ,0%,$15 ,$0 
2/6/2020,325571,TEMPTATIONS BLISSFUL CATNIP FL,2310011643, 0 , 1 ,(1),N/A,$0 ,$3 
2/6/2020,994621,TEMPTATIONS SEAFOOD MEDLEY30OZ,2310011719, 0 , 1 ,(1),N/A,$0 ,$15 
2/6/2020,354785,PED PCH BEEF BCN CHS 1CT,2310011802, 0 , 4 ,(4),N/A,$0 ,$2 
2/6/2020,354761,PEDIGREE CHOICE CUTS VP,2310011813, 0 , 1 ,(1),N/A,$0 ,$4 
2/6/2020,832494,SHEBA PP TUNA SHRIMP CUTS,2310011832, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,111636,SHEBA PP CHKN TUNA,2310011834, 0 , 1 ,(1),N/A,$0 ,$8 
2/6/2020,355117,PEDIGREE POUCH VP CHK BF CASS,2310011837, 0 , 1 ,(1),N/A,$0 ,$9 
2/6/2020,354794,PED PCH FILET MGN GRVY,2310011900, 0 , 4 ,(4),N/A,$0 ,$2 
2/6/2020,579505,CESAR GLZD HAM FLVR DCD POTATO,2310011998, 0 , 2 ,(2),N/A,$0 ,$2 
2/6/2020,524344,CRAVE PP REAL CHICKEN,2310012301, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,794265,CRAVE PP REAL SALMON,2310012302, 0 , 1 ,(1),N/A,$0 ,$1 
2/6/2020,312792,PEDIGREE DENTASTIX MINI SM BOX,2310027789, 0 , 2 ,(2),N/A,$0 ,$7 
2/6/2020,123840,PEDIGREE SMALL BREED CHICKEN,2310029161, 0 , 1 ,(1),N/A,$0 ,$14 
2/6/2020,95921,TEMPTATIONS TEMPTING TUNA FLAV,2310032784, 0 , 2 ,(2),N/A,$0 ,$3 
2/6/2020,55791,CESAR SUNRISE STEAK & EGG FLVR,2310033581, 0 , 4 ,(4),N/A,$0 ,$3 
2/6/2020,54941,CESAR FIL MIG/PORHSE VAR 12 PK,2310070295, 0 , 1 ,(1),N/A,$0 ,$9 
2/6/2020,297746,PETMATE JUMBO CAT LITER SCOOP,2969529112, 0 , 1 ,(1),N/A,$0 ,$2 
2/6/2020,365773,HARTZ DELCTBLES STW SR CHK&TNA,3270011055, 0 , 4 ,(4),N/A,$0 ,$4 
2/6/2020,320360,DELECTABLES BISQUE TUNA & CHK,3270011056, 12 , 3 , 9 ,25%,$11 ,$3 
